gender,age_group,occasion,skin_tone,style,item,brand,color,price,image_url,product_url
male,young_adult,formal,olive,elegant,ASOS DESIGN slim wool look suit vest in brown...,ASOS DESIGN,brown,59.99,https://images.asos-media.com/products/asos-design-slim-wool-look-suit-vest-in-brown-twill-herringbone/208922089-1-brown,https://www.asos.com/asos-design/asos-design-slim-wool-look-suit-vest-in-brown-twill-herringbone/prd/208922089#colourWayId-208922090
male,adult,formal,medium,elegant,ASOS DESIGN skinny suit in gray herringbone f...,ASOS DESIGN,mixed,139.98,https://images.asos-media.com/products/asos-design-skinny-suit-in-gray-herringbone-flannel/208899696-2,https://www.asos.com/asos-design/asos-design-skinny-suit-in-gray-herringbone-flannel/grp/210281903#colourWayId-208899008
male,young_adult,formal,dark,elegant,ASOS DESIGN regular suit in black color,ASOS DESIGN,black,144.98,https://images.asos-media.com/products/asos-design-regular-suit-in-black-color/209482247-2,https://www.asos.com/asos-design/asos-design-regular-suit-in-black-color/grp/210195445#colourWayId-209482194
male,teen,formal,brown,elegant,ASOS DESIGN black slim fit suit,ASOS DESIGN,black,144.98,https://images.asos-media.com/products/asos-design-black-slim-fit-suit/209482337-2,https://www.asos.com/asos-design/asos-design-black-slim-fit-suit/grp/210195444
male,senior,formal,dark,elegant,ASOS DESIGN regular tuxedo suit set in beige,ASOS DESIGN,beige,208.99,https://images.asos-media.com/products/asos-design-regular-tuxedo-suit-set-in-beige/209005775-2,https://www.asos.com/asos-design/asos-design-regular-tuxedo-suit-set-in-beige/grp/210167557#colourWayId-208922994
male,teen,formal,medium,elegant,ASOS DESIGN regular suit set in black woven c...,ASOS DESIGN,black,166.99,https://images.asos-media.com/products/asos-design-regular-suit-set-in-black-woven-checkerboard/208971857-2,https://www.asos.com/asos-design/asos-design-regular-suit-set-in-black-woven-checkerboard/grp/210016834#colourWayId-208971878
male,senior,formal,fair,elegant,ASOS DESIGN brushed twill regular double brea...,ASOS DESIGN,mixed,175.99,https://images.asos-media.com/products/asos-design-brushed-twill-regular-double-breasted-suit-set-in-charcoal/208899276-2,https://www.asos.com/asos-design/asos-design-brushed-twill-regular-double-breasted-suit-set-in-charcoal/grp/210025322
male,young_adult,formal,fair,elegant,ASOS DESIGN regular tuxedo suit in black,ASOS DESIGN,black,208.99,https://images.asos-media.com/products/asos-design-regular-tuxedo-suit-in-black/208530343-2,https://www.asos.com/asos-design/asos-design-regular-tuxedo-suit-in-black/grp/210006332#colourWayId-208530346
male,adult,formal,medium,elegant,ASOS DESIGN slim suit in navy,ASOS DESIGN,navy,137.48,https://images.asos-media.com/products/asos-design-slim-suit-in-navy/209304198-2,https://www.asos.com/asos-design/asos-design-slim-suit-in-navy/grp/209931730
male,teen,formal,olive,elegant,ASOS DESIGN slim suit in khaki,ASOS DESIGN,mixed,144.98,https://images.asos-media.com/products/asos-design-slim-suit-in-khaki/208899139-2,https://www.asos.com/asos-design/asos-design-slim-suit-in-khaki/grp/209931732#colourWayId-208898961
male,young_adult,formal,dark,elegant,ASOS DESIGN straight leg suit pants in brown ...,ASOS DESIGN,brown,44.99,https://images.asos-media.com/products/asos-design-straight-leg-suit-pants-in-brown-cotton-corduroy/208715931-1-brown,https://www.asos.com/asos-design/asos-design-straight-leg-suit-pants-in-brown-cotton-corduroy/grp/209916585#colourWayId-208715932&productId-208715931
male,adult,formal,fair,elegant,ASOS DESIGN regular suit tuxedo in black cott...,ASOS DESIGN,black,194.64,https://images.asos-media.com/products/asos-design-regular-suit-tuxedo-in-black-cotton-velvet/208715795-2,https://www.asos.com/asos-design/asos-design-regular-suit-tuxedo-in-black-cotton-velvet/grp/209894759
male,teen,formal,fair,elegant,ASOS DESIGN smart slim suit tuxedo jacket in ...,ASOS DESIGN,black,143.65,https://images.asos-media.com/products/asos-design-smart-slim-suit-tuxedo-jacket-in-black-cotton-velvet/208715990-1-black,https://www.asos.com/asos-design/asos-design-smart-slim-suit-tuxedo-jacket-in-black-cotton-velvet/grp/209894760#colourWayId-208715991&productId-208715990
male,adult,formal,olive,elegant,ASOS DESIGN slim double breasted suit in dark...,ASOS DESIGN,green,144.98,https://images.asos-media.com/products/asos-design-slim-double-breasted-suit-in-dark-green/208898828-2,https://www.asos.com/asos-design/asos-design-slim-double-breasted-suit-in-dark-green/grp/209795205
male,adult,formal,medium,elegant,Topman slim tux suit in black,Topman,black,243.99,https://images.asos-media.com/products/topman-slim-tux-suit-in-black/208460958-2,https://www.asos.com/topman/topman-slim-tux-suit-in-black/grp/209805458
male,senior,formal,brown,elegant,ASOS DESIGN double breasted regular suit in d...,ASOS DESIGN,brown,208.99,https://images.asos-media.com/products/asos-design-double-breasted-regular-suit-in-dark-brown-pinstripe/208282699-2,https://www.asos.com/asos-design/asos-design-double-breasted-regular-suit-in-dark-brown-pinstripe/grp/209756254
male,senior,formal,medium,elegant,ASOS DESIGN regular suit jacket in brown glen...,ASOS DESIGN,brown,141.74,https://images.asos-media.com/products/asos-design-regular-suit-jacket-in-brown-glen-check/208715938-2,https://www.asos.com/asos-design/asos-design-regular-suit-jacket-in-brown-glen-check/grp/209858370#colourWayId-208715939
male,senior,formal,brown,elegant,ASOS DESIGN slim wool look suit in navy,ASOS DESIGN,navy,158.19,https://images.asos-media.com/products/asos-design-slim-wool-look-suit-in-navy/208530157-2,https://www.asos.com/asos-design/asos-design-slim-wool-look-suit-in-navy/grp/209835085
male,young_adult,formal,fair,elegant,ASOS DESIGN slim fit suit in brown,ASOS DESIGN,brown,139.98,https://images.asos-media.com/products/asos-design-slim-fit-suit-in-brown/208519988-2,https://www.asos.com/asos-design/asos-design-slim-fit-suit-in-brown/grp/209582269
male,young_adult,formal,brown,elegant,Topman suit set in brown stripes,Topman,brown,255.59,https://images.asos-media.com/products/topman-suit-set-in-brown-stripes/208312892-2,https://www.asos.com/topman/topman-suit-set-in-brown-stripes/grp/209566310
male,senior,formal,brown,elegant,ASOS DESIGN oversized cropped suit in brown,ASOS DESIGN,brown,167.19,https://images.asos-media.com/products/asos-design-oversized-cropped-suit-in-brown/208739511-2,https://www.asos.com/asos-design/asos-design-oversized-cropped-suit-in-brown/grp/209380301#colourWayId-208739518
male,teen,formal,fair,elegant,ASOS DESIGN slim suit in navy herringbone woo...,ASOS DESIGN,navy,196.99,https://images.asos-media.com/products/asos-design-slim-suit-in-navy-herringbone-wool-look/208282526-2,https://www.asos.com/asos-design/asos-design-slim-suit-in-navy-herringbone-wool-look/grp/209330665
male,teen,formal,medium,elegant,ASOS DESIGN double breasted relaxed suit set ...,ASOS DESIGN,mixed,150.74,https://images.asos-media.com/products/asos-design-double-breasted-relaxed-suit-set-in-charcoal-pinstripes/208282525-2,https://www.asos.com/asos-design/asos-design-double-breasted-relaxed-suit-set-in-charcoal-pinstripes/grp/209372211
male,senior,formal,dark,elegant,ASOS DESIGN double breasted suit set in blue ...,ASOS DESIGN,blue,143.19,https://images.asos-media.com/products/asos-design-double-breasted-suit-set-in-blue-texture/208282632-2,https://www.asos.com/asos-design/asos-design-double-breasted-suit-set-in-blue-texture/grp/209372212
male,teen,casual,brown,classic,Selected Homme Liam slim fit in dark tan,Selected,mixed,317.25,https://images.asos-media.com/products/selected-homme-liam-slim-fit-in-dark-tan/208635809-2,https://www.asos.com/selected/selected-homme-liam-slim-fit-in-dark-tan/grp/209434744#colourWayId-208635814
male,senior,formal,olive,elegant,ASOS DESIGN straight suit in brown texture,ASOS DESIGN,brown,148.19,https://images.asos-media.com/products/asos-design-straight-suit-in-brown-texture/207214556-2,https://www.asos.com/asos-design/asos-design-straight-suit-in-brown-texture/grp/209098575#colourWayId-207214559
male,adult,formal,dark,elegant,ASOS DESIGN slim fit suit in navy,ASOS DESIGN,navy,125.73,https://images.asos-media.com/products/asos-design-slim-fit-suit-in-navy/207388893-3,https://www.asos.com/asos-design/asos-design-slim-fit-suit-in-navy/grp/208849143
male,senior,formal,dark,elegant,ASOS DESIGN regular suit set in black,ASOS DESIGN,black,115.98,https://images.asos-media.com/products/asos-design-regular-suit-set-in-black/207605679-2,https://www.asos.com/asos-design/asos-design-regular-suit-set-in-black/grp/209143674#colourWayId-207605578
male,young_adult,formal,medium,elegant,ASOS DESIGN linen blend double breasted regul...,ASOS DESIGN,blue,124.24,https://images.asos-media.com/products/asos-design-linen-blend-double-breasted-regular-suit-set-in-blue-stripes/207722002-2,https://www.asos.com/asos-design/asos-design-linen-blend-double-breasted-regular-suit-set-in-blue-stripes/grp/209033270
male,young_adult,formal,dark,elegant,ASOS DESIGN cotton linen blend double breaste...,ASOS DESIGN,beige,168.69,https://images.asos-media.com/products/asos-design-cotton-linen-blend-double-breasted-regular-suit-in-beige/207912233-5,https://www.asos.com/asos-design/asos-design-cotton-linen-blend-double-breasted-regular-suit-in-beige/grp/208934098
male,senior,formal,fair,elegant,ASOS DESIGN wedding slim suit set in navy pin...,ASOS DESIGN,navy,126.74,https://images.asos-media.com/products/asos-design-wedding-slim-suit-set-in-navy-pinstripes/207837139-2,https://www.asos.com/asos-design/asos-design-wedding-slim-suit-set-in-navy-pinstripes/grp/208898737
male,teen,formal,olive,elegant,ASOS DESIGN wool blend double breasted regula...,ASOS DESIGN,brown,175.19,https://images.asos-media.com/products/asos-design-wool-blend-double-breasted-regular-suit-set-in-brown/207850112-2,https://www.asos.com/asos-design/asos-design-wool-blend-double-breasted-regular-suit-set-in-brown/grp/208898740
male,teen,formal,brown,elegant,ASOS DESIGN linen blend skinny suit in gray t...,ASOS DESIGN,mixed,129.24,https://images.asos-media.com/products/asos-design-linen-blend-skinny-suit-in-gray-tonal-check/207488022-3,https://www.asos.com/asos-design/asos-design-linen-blend-skinny-suit-in-gray-tonal-check/grp/208840373
male,adult,formal,brown,elegant,ASOS DESIGN boxy suit set in navy seersucker,ASOS DESIGN,navy,176.09,https://images.asos-media.com/products/asos-design-boxy-suit-set-in-navy-seersucker/207468745-2,https://www.asos.com/asos-design/asos-design-boxy-suit-set-in-navy-seersucker/grp/208790716#colourWayId-207468754
male,senior,formal,fair,elegant,ASOS DESIGN double breasted regular linen ble...,ASOS DESIGN,beige,186.14,https://images.asos-media.com/products/asos-design-double-breasted-regular-linen-blend-suit-in-natural-beige/207461713-3,https://www.asos.com/asos-design/asos-design-double-breasted-regular-linen-blend-suit-in-natural-beige/grp/208671239#colourWayId-207461719
male,senior,formal,medium,elegant,ASOS DESIGN double breasted slim suit in gray...,ASOS DESIGN,mixed,114.24,https://images.asos-media.com/products/asos-design-double-breasted-slim-suit-in-gray-pinstripe/207737098-4,https://www.asos.com/asos-design/asos-design-double-breasted-slim-suit-in-gray-pinstripe/grp/208715761
male,adult,formal,brown,elegant,ASOS DESIGN black tapered suit,ASOS DESIGN,black,132.48,https://images.asos-media.com/products/asos-design-black-tapered-suit/207392644-5,https://www.asos.com/asos-design/asos-design-black-tapered-suit/grp/208658296
male,senior,formal,brown,elegant,ASOS DESIGN boxy suit with linen in gray text...,ASOS DESIGN,mixed,132.69,https://images.asos-media.com/products/asos-design-boxy-suit-with-linen-in-gray-texture/207214597-2,https://www.asos.com/asos-design/asos-design-boxy-suit-with-linen-in-gray-texture/grp/208618098#colourWayId-207214632
male,adult,formal,medium,elegant,ASOS DESIGN slim suit with wool in green herr...,ASOS DESIGN,green,167.89,https://images.asos-media.com/products/asos-design-slim-suit-with-wool-in-green-herringbone/207288506-3,https://www.asos.com/asos-design/asos-design-slim-suit-with-wool-in-green-herringbone/grp/208409387
male,adult,formal,medium,elegant,ASOS DESIGN linen blend slim suit in navy,ASOS DESIGN,navy,186.14,https://images.asos-media.com/products/asos-design-linen-blend-slim-suit-in-navy/207239364-2,https://www.asos.com/asos-design/asos-design-linen-blend-slim-suit-in-navy/grp/208256573#colourWayId-207239655
male,adult,formal,olive,elegant,Selected Homme slim fit suit in beige,Selected,beige,315.0,https://images.asos-media.com/groups/selected-homme-slim-fit-suit-in-beige/206196172-group-1,https://www.asos.com/selected/selected-homme-slim-fit-suit-in-beige/grp/206196172
male,teen,formal,brown,elegant,ASOS DESIGN double breasted slim suit with wo...,ASOS DESIGN,mixed,189.6,https://images.asos-media.com/products/asos-design-double-breasted-slim-suit-with-wool-in-gray-barleyweave/207240414-4,https://www.asos.com/asos-design/asos-design-double-breasted-slim-suit-with-wool-in-gray-barleyweave/grp/208256575#colourWayId-207240281
male,adult,formal,brown,elegant,ASOS DESIGN linen blend slim suit in black,ASOS DESIGN,black,137.99,https://images.asos-media.com/products/asos-design-linen-blend-slim-suit-in-black/207239419-2,https://www.asos.com/asos-design/asos-design-linen-blend-slim-suit-in-black/grp/208256577
male,adult,casual,brown,classic,Topman entry slim tux in black,Topman,black,210.6,https://images.asos-media.com/products/topman-entry-slim-tux-in-black/207191988-3,https://www.asos.com/topman/topman-entry-slim-tux-in-black/grp/208282218
male,young_adult,formal,medium,elegant,Topman slim suit black,Topman,black,117.55,https://images.asos-media.com/products/topman-slim-suit-black/207191980-5,https://www.asos.com/topman/topman-slim-suit-black/grp/208282308
male,adult,formal,olive,elegant,Selected Homme Neil regular fit suit in navy,Selected,navy,387.0,https://images.asos-media.com/products/selected-homme-neil-regular-fit-suit-in-navy/206868234-3,https://www.asos.com/selected/selected-homme-neil-regular-fit-suit-in-navy/grp/207818757#colourWayId-206868237
male,teen,formal,olive,elegant,Selected Homme Noah slim fit jersey suit in d...,Selected,mixed,414.0,https://images.asos-media.com/products/selected-homme-noah-slim-fit-jersey-suit-in-dark-gray/206538801-3,https://www.asos.com/selected/selected-homme-noah-slim-fit-jersey-suit-in-dark-gray/grp/207818709#colourWayId-206542483
unisex,young_adult,streetwear,brown,vintage,ONLY & SONS boxy hoodie and loose fit sweatpa...,ONLY & SONS,mixed,101.0,https://images.asos-media.com/products/only-sons-boxy-hoodie-and-loose-fit-sweatpants-set-in-charcoal/209741240-2,https://www.asos.com/only-sons/only-sons-boxy-hoodie-and-loose-fit-sweatpants-set-in-charcoal/grp/210704839#colourWayId-209741242
unisex,teen,streetwear,dark,vintage,Tommy Jeans 90s badge zip up hoodie in gray,Tommy Jeans,mixed,139.0,https://images.asos-media.com/products/tommy-jeans-90s-badge-zip-up-hoodie-in-gray/210081742-1-icegreyheather,https://www.asos.com/tommy-jeans/tommy-jeans-90s-badge-zip-up-hoodie-in-gray/prd/210081742#colourWayId-210081755
unisex,young_adult,streetwear,medium,vintage,Reclaimed Vintage sweatpants and hoodie set i...,Reclaimed Vintage,mixed,118.98,https://images.asos-media.com/products/reclaimed-vintage-sweatpants-and-hoodie-set-in-heather-gray-with-padel-logo/210406709-2,https://www.asos.com/reclaimed-vintage/reclaimed-vintage-sweatpants-and-hoodie-set-in-heather-gray-with-padel-logo/grp/210561007
unisex,adult,streetwear,dark,vintage,Reclaimed Vintage hoodie in gray heather with...,Reclaimed Vintage,mixed,56.99,https://images.asos-media.com/products/reclaimed-vintage-hoodie-in-gray-heather-with-padel-logo/210406709-1-grey,https://www.asos.com/reclaimed-vintage/reclaimed-vintage-hoodie-in-gray-heather-with-padel-logo/grp/210561007#colourWayId-210406734&productId-210406709
unisex,senior,streetwear,fair,vintage,ASOS DESIGN boxy washed zip up hoodie and was...,ASOS DESIGN,green,119.98,https://images.asos-media.com/products/asos-design-boxy-washed-zip-up-hoodie-and-washed-sweatpants-set-in-green/210425559-2,https://www.asos.com/asos-design/asos-design-boxy-washed-zip-up-hoodie-and-washed-sweatpants-set-in-green/grp/210695177#colourWayId-210425567
unisex,young_adult,casual,fair,vintage,Reclaimed Vintage Unisex set in gray and blue...,Reclaimed Vintage,blue,124.98,https://images.asos-media.com/products/reclaimed-vintage-unisex-set-in-gray-and-blue-plaid/210315297-2,https://www.asos.com/reclaimed-vintage/reclaimed-vintage-unisex-set-in-gray-and-blue-plaid/grp/210544656#colourWayId-210315337
unisex,young_adult,casual,olive,vintage,Reclaimed Vintage unisex shirt in gray and bl...,Reclaimed Vintage,blue,59.99,https://images.asos-media.com/products/reclaimed-vintage-unisex-shirt-in-gray-and-blue-plaid-part-of-a-set/210315297-1-multi,https://www.asos.com/reclaimed-vintage/reclaimed-vintage-unisex-shirt-in-gray-and-blue-plaid-part-of-a-set/grp/210544656#colourWayId-210315337&productId-210315297
unisex,adult,streetwear,fair,vintage,Courtside oversized pullover hoodie & sweatpa...,Courtside,black,209.0,https://images.asos-media.com/products/courtside-oversized-pullover-hoodie-sweatpants-set-in-black-with-collegiate-print/209463042-2,https://www.asos.com/courtside/courtside-oversized-pullover-hoodie-sweatpants-set-in-black-with-collegiate-print/grp/210719794#colourWayId-209463162
unisex,adult,streetwear,fair,vintage,Tommy Jeans chest flag logo hoodie in white ,Tommy Jeans,white,99.9,https://images.asos-media.com/products/tommy-jeans-chest-flag-logo-hoodie-in-white/209491974-1-white,https://www.asos.com/tommy-jeans/tommy-jeans-chest-flag-logo-hoodie-in-white/prd/209491974#colourWayId-209491988
unisex,senior,casual,fair,vintage,COLLUSION Unisex sweater in chocolate brown w...,Collusion,brown,59.99,https://images.asos-media.com/products/collusion-unisex-sweater-in-chocolate-brown-with-panther-graphic/210366045-1-brown,https://www.asos.com/collusion/collusion-unisex-sweater-in-chocolate-brown-with-panther-graphic/prd/210366045#colourWayId-210366046
unisex,adult,casual,brown,vintage,adidas Originals Unisex waffle knit beanie in...,adidas Originals,green,18.0,https://images.asos-media.com/products/adidas-originals-unisex-waffle-knit-beanie-in-dark-green/208368575-1-darkgreen,https://www.asos.com/adidas-originals/adidas-originals-unisex-waffle-knit-beanie-in-dark-green/prd/208368575#colourWayId-208368577
unisex,adult,streetwear,olive,vintage,COLLUSION Unisex zip up hoodie in lilac,Collusion,mixed,42.99,https://images.asos-media.com/products/collusion-unisex-zip-up-hoodie-in-lilac/209283656-1-purple,https://www.asos.com/collusion/collusion-unisex-zip-up-hoodie-in-lilac/prd/209283656#colourWayId-209283667
unisex,senior,streetwear,brown,vintage,ASOS DESIGN Unisex oversized hoodie with Stra...,ASOS DESIGN,black,64.99,https://images.asos-media.com/products/asos-design-unisex-oversized-hoodie-with-stranger-things-prints-in-black/209820023-1-black,https://www.asos.com/asos-design/asos-design-unisex-oversized-hoodie-with-stranger-things-prints-in-black/prd/209820023#colourWayId-209820046
unisex,adult,casual,brown,vintage,Reclaimed Vintage hooded zip up jacket in ind...,Reclaimed Vintage,mixed,84.99,https://images.asos-media.com/products/reclaimed-vintage-hooded-zip-up-jacket-in-indigo-denim/209138896-1-indigo,https://www.asos.com/reclaimed-vintage/reclaimed-vintage-hooded-zip-up-jacket-in-indigo-denim/grp/210429052#colourWayId-209138898&productId-209138896
unisex,adult,streetwear,medium,vintage,Reclaimed Vintage unisex heavyweight boxy hoo...,Reclaimed Vintage,blue,52.99,https://images.asos-media.com/products/reclaimed-vintage-unisex-heavyweight-boxy-hoodie-in-navy-blue-part-of-a-set/210272526-1-navyblue,https://www.asos.com/reclaimed-vintage/reclaimed-vintage-unisex-heavyweight-boxy-hoodie-in-navy-blue-part-of-a-set/prd/210272526#colourWayId-210272529
unisex,adult,streetwear,dark,vintage,ASOS DESIGN Unisex relaxed hoodie with back p...,ASOS DESIGN,black,64.99,https://images.asos-media.com/products/asos-design-unisex-relaxed-hoodie-with-back-printsin-black/209629382-1-black,https://www.asos.com/asos-design/asos-design-unisex-relaxed-hoodie-with-back-printsin-black/prd/209629382#colourWayId-209629383
unisex,teen,casual,dark,vintage,"Reclaimed Vintage Unisex knit vest in navy, w...",Reclaimed Vintage,white,61.99,https://images.asos-media.com/products/reclaimed-vintage-unisex-knit-vest-in-navy-white-and-brown-stripes/209597330-1-mixedstripe,https://www.asos.com/reclaimed-vintage/reclaimed-vintage-unisex-knit-vest-in-navy-white-and-brown-stripes/prd/209597330#colourWayId-209597335
unisex,young_adult,casual,olive,vintage,Reclaimed Vintage unisex tailored pull-on pan...,Reclaimed Vintage,red,56.99,https://images.asos-media.com/products/reclaimed-vintage-unisex-tailored-pull-on-pants-with-side-stripe-in-brown-and-burgundy/209308166-1-brown,https://www.asos.com/reclaimed-vintage/reclaimed-vintage-unisex-tailored-pull-on-pants-with-side-stripe-in-brown-and-burgundy/prd/209308166#colourWayId-209308177
unisex,adult,streetwear,fair,vintage,Reclaimed Vintage x Stranger Things Unisex ho...,Reclaimed Vintage,brown,76.99,https://images.asos-media.com/products/reclaimed-vintage-x-stranger-things-unisex-hoodie-with-logo-in-washed-brown/209592787-1-brown,https://www.asos.com/reclaimed-vintage/reclaimed-vintage-x-stranger-things-unisex-hoodie-with-logo-in-washed-brown/grp/210393509#colourWayId-209592793&productId-209592787
unisex,adult,casual,brown,vintage,Reclaimed Vintage x Stranger Things Unisex se...,Reclaimed Vintage,brown,153.98,https://images.asos-media.com/products/reclaimed-vintage-x-stranger-things-unisex-set-with-logo-in-washed-brown/209592787-2,https://www.asos.com/reclaimed-vintage/reclaimed-vintage-x-stranger-things-unisex-set-with-logo-in-washed-brown/grp/210393509
unisex,senior,casual,dark,vintage,Reclaimed Vintage x Stranger Things Unisex de...,Reclaimed Vintage,blue,93.99,https://images.asos-media.com/products/reclaimed-vintage-x-stranger-things-unisex-denim-jacket-with-laser-print-logos-in-mid-blue/209207200-1-blue,https://www.asos.com/reclaimed-vintage/reclaimed-vintage-x-stranger-things-unisex-denim-jacket-with-laser-print-logos-in-mid-blue/prd/209207200#colourWayId-209207207
unisex,senior,streetwear,brown,vintage,Reclaimed Vintage x Stranger Things unisex ov...,Reclaimed Vintage,white,42.99,https://images.asos-media.com/products/reclaimed-vintage-x-stranger-things-unisex-oversized-t-shirt-with-character-back-print-in-white/209571869-1-white,https://www.asos.com/reclaimed-vintage/reclaimed-vintage-x-stranger-things-unisex-oversized-t-shirt-with-character-back-print-in-white/prd/209571869#colourWayId-209571872
unisex,adult,casual,brown,vintage,Reclaimed Vintage x Stranger Things Unisex he...,Reclaimed Vintage,black,56.99,https://images.asos-media.com/products/reclaimed-vintage-x-stranger-things-unisex-heavyweight-tee-with-upside-down-prints-in-black/209651647-1-black,https://www.asos.com/reclaimed-vintage/reclaimed-vintage-x-stranger-things-unisex-heavyweight-tee-with-upside-down-prints-in-black/prd/209651647#colourWayId-209651649
unisex,senior,streetwear,fair,vintage,COLLUSION Unisex zip up hoodie in red,Collusion,red,42.99,https://images.asos-media.com/products/collusion-unisex-zip-up-hoodie-in-red/209646759-1-red,https://www.asos.com/collusion/collusion-unisex-zip-up-hoodie-in-red/prd/209646759#colourWayId-209646776
unisex,young_adult,streetwear,dark,vintage,ASOS DESIGN unisex oversized hoodie with Chri...,ASOS DESIGN,green,39.74,https://images.asos-media.com/products/asos-design-unisex-oversized-hoodie-with-christmas-monopoly-print-in-green/208816097-1-green,https://www.asos.com/asos-design/asos-design-unisex-oversized-hoodie-with-christmas-monopoly-print-in-green/prd/208816097#colourWayId-208816118
unisex,young_adult,streetwear,brown,vintage,COLLUSION Unisex zip up hoodie in green,Collusion,green,42.99,https://images.asos-media.com/products/collusion-unisex-zip-up-hoodie-in-green/209646905-1-green,https://www.asos.com/collusion/collusion-unisex-zip-up-hoodie-in-green/prd/209646905#colourWayId-209646919
unisex,adult,casual,dark,vintage,Reclaimed Vintage unisex boxy crew neck leopa...,Reclaimed Vintage,mixed,64.99,https://images.asos-media.com/products/reclaimed-vintage-unisex-boxy-crew-neck-leopard-print-sweater/209493827-1-leopardprint,https://www.asos.com/reclaimed-vintage/reclaimed-vintage-unisex-boxy-crew-neck-leopard-print-sweater/prd/209493827#colourWayId-209493841
unisex,adult,streetwear,dark,vintage,ASOS DESIGN Unisex relaxed hoodie with GUINNE...,ASOS DESIGN,mixed,64.99,https://images.asos-media.com/products/asos-design-unisex-relaxed-hoodie-with-guinness-prints-in-cream/209629120-1-cream,https://www.asos.com/asos-design/asos-design-unisex-relaxed-hoodie-with-guinness-prints-in-cream/prd/209629120#colourWayId-209629121
unisex,senior,streetwear,brown,vintage,COLLUSION Unisex logo hoodie in pink,Collusion,pink,39.99,https://images.asos-media.com/products/collusion-unisex-logo-hoodie-in-pink/209187853-1-pink,https://www.asos.com/collusion/collusion-unisex-logo-hoodie-in-pink/prd/209187853#colourWayId-209187859
unisex,teen,streetwear,brown,vintage,COLLUSION Circular Design Collection Unisex h...,Collusion,brown,52.99,https://images.asos-media.com/products/collusion-circular-design-collection-unisex-heavyweight-boxy-zip-up-hoodie-in-washed-brown/208946626-1-brown,https://www.asos.com/collusion/collusion-circular-design-collection-unisex-heavyweight-boxy-zip-up-hoodie-in-washed-brown/prd/208946626#colourWayId-208946661
unisex,senior,streetwear,fair,vintage,ASOS DESIGN unisex oversized hoodie with Guin...,ASOS DESIGN,brown,64.99,https://images.asos-media.com/products/asos-design-unisex-oversized-hoodie-with-guinness-print-in-brown/209748999-1-brown,https://www.asos.com/asos-design/asos-design-unisex-oversized-hoodie-with-guinness-print-in-brown/prd/209748999#colourWayId-209749004
unisex,adult,streetwear,dark,vintage,Weekday scuba-style fabric hoodie and sweatpa...,Weekday,mixed,206.0,https://images.asos-media.com/products/weekday-scuba-style-fabric-hoodie-and-sweatpants-set/209746522-2,https://www.asos.com/weekday/weekday-scuba-style-fabric-hoodie-and-sweatpants-set/grp/210507569
unisex,teen,streetwear,fair,vintage,Faded Store gothic full zip back print hoodie...,Faded Store,blue,217.0,https://images.asos-media.com/products/faded-store-gothic-full-zip-back-print-hoodie-sweatpants-set-in-blue/209485312-2,https://www.asos.com/faded-store/faded-store-gothic-full-zip-back-print-hoodie-sweatpants-set-in-blue/grp/210195398#colourWayId-209485431
unisex,senior,streetwear,fair,vintage,Reclaimed Vintage x Stranger Things Unisex ov...,Reclaimed Vintage,mixed,76.99,https://images.asos-media.com/products/reclaimed-vintage-x-stranger-things-unisex-oversized-sweatshirt-with-print-in-washed-gray/209571844-1-grey,https://www.asos.com/reclaimed-vintage/reclaimed-vintage-x-stranger-things-unisex-oversized-sweatshirt-with-print-in-washed-gray/prd/209571844#colourWayId-209571847
unisex,adult,casual,fair,vintage,Reclaimed Vintage x Stranger Things Unisex be...,Reclaimed Vintage,black,31.99,https://images.asos-media.com/products/reclaimed-vintage-x-stranger-things-unisex-beanie-with-badges-in-black/209166213-1-black,https://www.asos.com/reclaimed-vintage/reclaimed-vintage-x-stranger-things-unisex-beanie-with-badges-in-black/prd/209166213#colourWayId-209166219
unisex,teen,streetwear,medium,vintage,ASOS DESIGN unisex relaxed hoodie with Guinne...,ASOS DESIGN,black,64.99,https://images.asos-media.com/products/asos-design-unisex-relaxed-hoodie-with-guinness-print-in-black/209460113-1-black,https://www.asos.com/asos-design/asos-design-unisex-relaxed-hoodie-with-guinness-print-in-black/prd/209460113#colourWayId-209460117
unisex,teen,streetwear,olive,vintage,ASOS DESIGN Unisex relaxed hoodie with Goodye...,ASOS DESIGN,mixed,64.99,https://images.asos-media.com/products/asos-design-unisex-relaxed-hoodie-with-goodyear-prints-in-stone/209460116-1-stone,https://www.asos.com/asos-design/asos-design-unisex-relaxed-hoodie-with-goodyear-prints-in-stone/prd/209460116#colourWayId-209460119
unisex,young_adult,casual,brown,vintage,Selected vintage look sweatshirt in navy,Selected,navy,81.0,https://images.asos-media.com/products/selected-vintage-look-sweatshirt-in-navy/209881029-1-darksapphire,https://www.asos.com/selected/selected-vintage-look-sweatshirt-in-navy/prd/209881029#colourWayId-209881030
unisex,teen,streetwear,fair,vintage,Reclaimed Vintage unisex faux fur oversized h...,Reclaimed Vintage,brown,149.0,https://images.asos-media.com/products/reclaimed-vintage-unisex-faux-fur-oversized-hooded-jacket-in-brown/208837850-1-brown,https://www.asos.com/reclaimed-vintage/reclaimed-vintage-unisex-faux-fur-oversized-hooded-jacket-in-brown/prd/208837850#colourWayId-208837852
